transaction_id,customer_id,amount,currency,decline_code,failure_reason,past_success_count,past_failure_count,account_age_days,typical_payment_day,typical_payment_hour,avg_amount,is_recoverable,recovery_window_hours,failure_timestamp,dataset_split
TXN-DBF1DE828E53,CUST-0188,92.93,EUR,fraud_flag,Fraud prevention hold,59,6,386,11,10,57.87,0,,2024-02-12 21:26:00,train
TXN-1D679B3E497D,CUST-0313,18.69,USD,expired_card,Card expiry passed,42,6,210,5,6,125.88,0,,2024-07-08 07:28:00,train
TXN-A1545E829CC4,CUST-0418,111.98,CAD,temp_error,Temporary bank unavailability,17,4,1292,4,15,37.28,1,23.0,2024-01-24 03:13:00,train
TXN-0B2C58CBC360,CUST-0462,123.2,USD,insufficient_funds,Payment failed: low account balance,35,8,1519,8,21,101.61,1,101.0,2024-03-26 17:31:00,train
TXN-56DCA3E6364A,CUST-0336,26.53,USD,insufficient_funds,Decline: NSF,29,8,1039,4,15,55.05,1,93.0,2024-10-22 07:25:00,train
TXN-57F725E9CF61,CUST-0289,15.32,USD,auth_required,3D Secure authentication required,20,8,1805,2,14,56.59,1,43.0,2024-12-17 16:02:00,train
TXN-A941BFEB5DF3,CUST-0086,33.49,USD,expired_card,Declined — expired card on file,35,7,549,24,18,107.58,1,92.0,2024-01-09 00:33:00,train
TXN-E684B8F76815,CUST-0102,181.42,USD,auth_required,Additional verification required by issuing bank,20,1,58,14,12,108.64,1,39.0,2024-10-05 13:45:00,train
TXN-B5FDFE47BAAA,CUST-0193,56.62,USD,temp_error,Network error during authorization,29,5,485,19,8,26.07,1,6.0,2024-10-25 17:41:00,train
TXN-815C795BFE72,CUST-0283,39.96,USD,temp_error,Network error during authorization,27,6,478,5,14,24.22,1,22.0,2024-08-10 02:27:00,train
TXN-371F07C12D6E,CUST-0135,74.46,EUR,fraud_flag,Suspected fraudulent activity — transaction blocked,27,4,1196,27,14,29.35,0,,2024-10-12 18:48:00,train
TXN-99D4A12204CF,CUST-0109,65.92,EUR,temp_error,Gateway timeout,39,4,66,24,21,82.62,1,16.0,2024-07-22 08:08:00,train
TXN-ECF43049C021,CUST-0391,56.67,USD,expired_card,Declined — expired card on file,54,1,889,12,8,78.98,0,,2024-11-30 07:36:00,train
TXN-9917430E929B,CUST-0068,211.29,USD,insufficient_funds,Decline: NSF,55,9,1605,24,9,68.88,1,122.0,2024-01-21 23:56:00,train
TXN-02111D7C59F0,CUST-0440,33.79,USD,insufficient_funds,Card declined — insufficient funds,30,5,1204,10,8,69.14,1,114.0,2024-05-11 00:20:00,train
TXN-499734A51636,CUST-0212,119.94,EUR,expired_card,Card has expired,15,5,1015,15,14,43.03,0,,2024-03-03 00:03:00,train
TXN-1DF00A0C0425,CUST-0404,154.8,EUR,insufficient_funds,Not enough balance,24,1,724,11,21,30.88,1,87.0,2024-07-29 23:11:00,train
TXN-F130B46A0E81,CUST-0467,23.52,USD,insufficient_funds,Card declined — insufficient funds,7,0,1230,28,10,159.77,1,97.0,2024-03-29 03:01:00,train
TXN-BD17347DE17B,CUST-0459,58.5,USD,insufficient_funds,Insufficient funds in account,25,7,1452,18,17,110.1,1,84.0,2024-10-06 04:34:00,train
TXN-2AA34150CE4F,CUST-0311,20.81,EUR,expired_card,Declined — expired card on file,4,4,1676,18,15,26.64,0,,2024-09-08 19:28:00,train
TXN-AAE2E3C2EAD4,CUST-0268,116.22,USD,hard_decline,Card reported lost or stolen,20,4,1474,18,9,61.03,0,,2024-05-01 12:11:00,train
TXN-BBB128055F03,CUST-0298,66.07,EUR,insufficient_funds,Insufficient funds in account,31,1,1206,9,21,62.42,1,90.0,2024-12-01 19:23:00,train
TXN-09F0E8113FBE,CUST-0456,45.19,USD,expired_card,Expiration date is in the past,12,7,662,9,14,134.13,1,137.0,2024-04-01 08:57:00,test
TXN-AA2F5A57C3DB,CUST-0005,30.1,USD,insufficient_funds,Card declined — insufficient funds,4,8,312,23,16,86.67,0,,2024-02-02 19:22:00,train
TXN-D4BE69534F0D,CUST-0025,115.08,CAD,insufficient_funds,Insufficient funds in account,49,0,342,9,16,62.3,1,126.0,2024-03-16 15:13:00,train
TXN-E7AA8400B1B9,CUST-0444,37.33,GBP,insufficient_funds,Card declined — insufficient funds,52,4,1761,5,7,39.58,1,126.0,2024-10-28 06:58:00,train
TXN-C3B61BF4D373,CUST-0286,360.05,USD,fraud_flag,Fraud prevention hold,41,6,706,9,9,197.81,0,,2024-07-18 05:39:00,train
TXN-E583B19BE66C,CUST-0207,13.37,GBP,insufficient_funds,Card declined — insufficient funds,18,5,1205,4,11,111.9,1,126.0,2024-09-25 21:36:00,train
TXN-5693EDCFCFB7,CUST-0136,172.35,USD,insufficient_funds,Payment failed: low account balance,48,1,129,25,21,101.24,1,109.0,2024-06-12 04:54:00,test
TXN-F4D634E658FA,CUST-0109,339.66,USD,temp_error,Gateway timeout,8,9,799,5,7,15.29,0,,2024-08-27 09:39:00,train
TXN-C2595B16CA26,CUST-0404,360.49,USD,insufficient_funds,Not enough balance,6,0,1371,27,15,33.71,1,73.0,2024-08-25 22:07:00,test
TXN-D05FFCEDC0AB,CUST-0117,79.35,EUR,expired_card,Card has expired,29,8,1798,9,19,57.4,0,,2024-10-02 03:29:00,train
TXN-E57D365A5541,CUST-0459,85.67,CAD,expired_card,Card has expired,31,4,137,3,18,197.8,0,,2024-10-01 05:30:00,train
TXN-49049A302288,CUST-0280,39.57,USD,insufficient_funds,Insufficient funds in account,40,3,662,10,14,56.0,1,86.0,2024-12-16 15:32:00,test
TXN-7F46F70FBEE0,CUST-0280,44.58,USD,fraud_flag,Fraud prevention hold,18,6,297,12,19,33.24,0,,2024-02-01 10:01:00,train
TXN-CD6F529D7A15,CUST-0020,51.43,USD,temp_error,Network error during authorization,26,7,655,17,8,88.56,1,14.0,2024-12-02 00:15:00,train
TXN-1A0344BC4A2D,CUST-0027,29.4,EUR,insufficient_funds,Card declined — insufficient funds,11,5,222,19,18,23.09,1,109.0,2024-01-13 05:34:00,train
TXN-88F122A0453A,CUST-0452,112.81,USD,expired_card,Declined — expired card on file,18,1,1166,24,12,63.87,0,,2024-03-16 08:44:00,test
TXN-894E878876E4,CUST-0179,309.95,USD,expired_card,Declined — expired card on file,24,7,837,17,14,25.33,1,138.0,2024-06-06 19:57:00,train
TXN-C44210E9B909,CUST-0074,161.1,CAD,expired_card,Card has expired,26,6,1011,23,21,109.65,0,,2024-05-04 05:11:00,train
TXN-3CB6233AAAA3,CUST-0153,52.28,USD,insufficient_funds,Insufficient funds in account,27,6,398,2,20,61.56,1,88.0,2024-03-04 13:31:00,train
TXN-5699E5790559,CUST-0455,106.04,EUR,temp_error,Gateway timeout,49,3,958,6,7,75.35,1,14.0,2024-09-28 03:04:00,test
TXN-B9A0A03639B3,CUST-0013,31.82,CAD,insufficient_funds,Card declined — insufficient funds,5,8,572,12,15,32.99,1,91.0,2024-12-10 23:05:00,train
TXN-4559A2DE6C03,CUST-0495,97.22,USD,hard_decline,Account closed,42,1,1941,8,11,42.51,0,,2024-04-03 05:41:00,train
TXN-20283C097186,CUST-0143,40.99,USD,expired_card,Card has expired,50,5,118,13,12,38.84,0,,2024-08-01 06:57:00,test
TXN-D2C1BD1227C1,CUST-0200,50.67,USD,temp_error,"Temporary processing error, please retry",34,6,1245,24,20,92.15,1,2.0,2024-07-03 23:02:00,train
TXN-84B6493EEB1B,CUST-0488,435.09,GBP,insufficient_funds,Payment failed: low account balance,25,1,865,25,11,67.17,1,113.0,2024-01-22 09:05:00,train
TXN-FA1C3BC6BE62,CUST-0161,50.27,USD,insufficient_funds,Decline: NSF,54,5,1904,4,20,65.97,1,105.0,2024-08-22 09:47:00,train
TXN-C561EFF85D9B,CUST-0226,30.64,CAD,insufficient_funds,Decline: NSF,21,6,311,1,7,41.33,1,124.0,2024-08-10 03:45:00,train
TXN-5BA30A99D3F1,CUST-0440,68.17,USD,auth_required,3D Secure authentication required,30,6,1447,3,21,27.56,1,51.0,2024-07-21 05:40:00,test
TXN-D5C49ECCDE4F,CUST-0178,135.19,USD,temp_error,Gateway timeout,39,1,77,5,6,137.33,1,13.0,2024-04-18 10:18:00,train
TXN-CF13B6995B20,CUST-0322,165.11,AUD,auth_required,3D Secure authentication required,1,0,1613,4,15,91.41,1,38.0,2024-09-16 04:03:00,train
TXN-E660A7DA7A0E,CUST-0043,60.28,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,57,7,1754,15,16,43.26,0,,2024-08-04 12:04:00,train
TXN-48ED69606ABE,CUST-0479,40.12,GBP,insufficient_funds,Insufficient funds in account,37,9,1211,3,12,125.14,1,115.0,2024-04-19 06:54:00,test
TXN-E60C747068F7,CUST-0250,104.59,USD,hard_decline,Card reported lost or stolen,8,6,1900,12,16,107.65,0,,2024-02-20 08:54:00,train
TXN-3B468F21B8B7,CUST-0316,223.8,USD,insufficient_funds,Not enough balance,23,9,880,7,10,34.65,1,95.0,2024-03-01 05:43:00,train
TXN-C2D75199140D,CUST-0410,55.97,CAD,hard_decline,Invalid account number,1,8,1615,10,10,81.99,0,,2024-12-28 17:01:00,train
TXN-42955F506402,CUST-0422,23.34,EUR,fraud_flag,Fraud prevention hold,10,6,1289,6,6,29.0,0,,2024-12-17 00:04:00,test
TXN-795B2BB176A3,CUST-0046,91.81,USD,temp_error,Processing system temporarily unavailable,48,6,101,6,8,107.25,1,14.0,2024-12-12 11:31:00,train
TXN-DCA3BE9AAF2E,CUST-0136,185.98,GBP,temp_error,Network error during authorization,18,5,1058,26,20,47.6,1,2.0,2024-05-09 00:18:00,train
TXN-EA7CD3F6BAC8,CUST-0158,677.77,USD,fraud_flag,Fraud prevention hold,56,6,1125,19,7,20.01,0,,2024-10-24 09:20:00,train
TXN-2768CFBEEEC8,CUST-0340,23.1,USD,auth_required,3D Secure authentication required,42,2,481,8,16,68.28,1,72.0,2024-07-23 19:03:00,test
TXN-E41046B9782A,CUST-0308,49.19,GBP,auth_required,SCA challenge required,28,4,256,20,11,46.26,0,,2024-09-13 04:45:00,train
TXN-8A998117B3E7,CUST-0245,41.94,EUR,unknown,Unknown decline code from processor,51,1,851,4,21,99.76,0,,2024-05-02 09:55:00,train
TXN-BD623C80127D,CUST-0289,78.51,USD,insufficient_funds,Not enough balance,53,4,816,16,7,15.41,1,129.0,2024-05-23 21:56:00,train
TXN-9284D5414CEC,CUST-0114,31.23,EUR,temp_error,"Temporary processing error, please retry",50,2,935,2,13,106.36,1,14.0,2024-07-17 11:31:00,train
TXN-F420D1EF8021,CUST-0334,85.99,CAD,insufficient_funds,Insufficient funds in account,2,7,1141,3,11,67.2,0,,2024-12-06 23:58:00,train
TXN-BCF9445E93EE,CUST-0037,33.69,USD,insufficient_funds,Insufficient funds in account,32,2,1080,7,12,16.76,1,88.0,2024-08-07 00:39:00,train
TXN-D86F6AD4D5EF,CUST-0297,60.32,EUR,temp_error,Gateway timeout,7,0,407,19,21,26.11,1,3.0,2024-12-15 05:31:00,train
TXN-97046C8AFAEC,CUST-0342,42.8,EUR,insufficient_funds,Card declined — insufficient funds,7,5,1168,20,13,56.26,1,116.0,2024-09-21 09:59:00,train
TXN-477184EEB3FC,CUST-0029,124.48,USD,insufficient_funds,Not enough balance,31,5,645,19,20,27.63,1,115.0,2024-08-24 16:47:00,train
TXN-089C918E69C0,CUST-0482,99.5,USD,expired_card,Expiration date is in the past,33,3,1776,14,20,49.59,1,136.0,2024-02-13 12:47:00,train
TXN-2D80AC3C4532,CUST-0212,61.97,USD,insufficient_funds,Decline: NSF,40,2,345,28,21,149.75,1,114.0,2024-06-11 14:54:00,train
TXN-3843D254427C,CUST-0314,96.68,USD,expired_card,Expiration date is in the past,36,8,1338,4,8,29.99,0,,2024-02-17 03:26:00,train
TXN-CE45EB996A22,CUST-0284,35.48,USD,auth_required,3D Secure authentication required,50,9,1618,12,13,53.76,0,,2024-01-29 19:26:00,train
TXN-2431A749426F,CUST-0237,53.34,USD,expired_card,Expiration date is in the past,38,7,1670,10,18,37.5,0,,2024-12-13 13:43:00,train
TXN-43E0F88117CA,CUST-0063,139.27,USD,unknown,Processor response unclear,28,5,963,24,10,53.15,1,72.0,2024-08-21 10:47:00,test
TXN-9E88E79727F9,CUST-0097,142.47,USD,expired_card,Expiration date is in the past,14,7,1394,19,6,38.62,1,120.0,2024-04-20 11:23:00,train
TXN-87D1CB2E1F2E,CUST-0494,210.06,CAD,fraud_flag,Card flagged for unusual activity,15,7,1669,5,14,34.56,0,,2024-01-25 08:09:00,test
TXN-8C7654992806,CUST-0489,45.38,USD,temp_error,Processing system temporarily unavailable,44,1,1862,13,19,61.33,1,15.0,2024-07-15 11:14:00,train
TXN-37397829515F,CUST-0358,8.1,USD,auth_required,SCA challenge required,26,6,481,25,8,27.55,0,,2024-01-25 23:54:00,train
TXN-D8330DEBA188,CUST-0014,20.11,GBP,insufficient_funds,Not enough balance,50,8,686,28,6,64.72,1,109.0,2024-06-02 10:59:00,test
TXN-C9F7400D23F2,CUST-0294,95.39,GBP,hard_decline,Invalid account number,40,2,630,17,18,33.67,0,,2024-10-25 21:32:00,train
TXN-42881AC255C6,CUST-0175,91.97,USD,auth_required,Strong customer authentication needed,28,4,30,11,20,35.89,1,34.0,2024-03-28 14:51:00,train
TXN-4896841A505D,CUST-0188,24.09,USD,fraud_flag,Security flag triggered by issuer,36,3,1651,10,14,23.61,0,,2024-08-31 00:12:00,train
TXN-7310FC552377,CUST-0256,96.79,GBP,insufficient_funds,Decline: NSF,12,5,1071,1,9,39.41,1,100.0,2024-12-29 00:42:00,train
TXN-7632B798C33B,CUST-0495,157.37,EUR,insufficient_funds,Insufficient funds in account,42,3,840,3,15,52.08,1,101.0,2024-02-09 04:12:00,train
TXN-09D432D5130D,CUST-0342,61.19,GBP,insufficient_funds,Decline: NSF,50,3,1895,14,8,53.53,1,109.0,2024-03-25 23:04:00,train
TXN-18760C3C0435,CUST-0220,43.43,USD,insufficient_funds,Decline: NSF,49,9,567,5,11,37.58,1,101.0,2024-03-06 08:36:00,train
TXN-40B4740EDA02,CUST-0293,106.47,EUR,insufficient_funds,Payment failed: low account balance,26,7,992,1,11,68.94,1,120.0,2024-01-20 08:13:00,test
TXN-88E2F6C5FAB2,CUST-0442,41.1,AUD,unknown,Error code: 05,37,3,611,7,11,40.64,1,39.0,2024-08-09 22:05:00,train
TXN-890E263959DB,CUST-0181,64.75,CAD,auth_required,SCA challenge required,2,5,730,7,9,53.31,1,68.0,2024-04-20 02:54:00,train
TXN-7F2EF4E8817F,CUST-0093,89.83,USD,insufficient_funds,Decline: NSF,28,4,960,11,11,143.4,1,92.0,2024-05-02 02:43:00,test
TXN-08ADD32C7264,CUST-0376,43.1,USD,insufficient_funds,Decline: NSF,6,2,1852,11,8,31.32,1,90.0,2024-11-16 07:36:00,train
TXN-3BEDFACC4FE1,CUST-0087,78.07,USD,insufficient_funds,Card declined — insufficient funds,49,8,708,16,17,28.49,1,109.0,2024-03-31 16:15:00,train
TXN-885984127DAA,CUST-0285,37.89,USD,auth_required,Strong customer authentication needed,31,9,935,11,8,109.47,1,29.0,2024-08-29 11:55:00,train
TXN-8ED22D1AC9B3,CUST-0116,386.89,USD,fraud_flag,Fraud prevention hold,35,8,393,7,14,53.05,0,,2024-08-24 00:49:00,test
TXN-181F5E402868,CUST-0298,45.28,USD,expired_card,Declined — expired card on file,9,5,54,7,19,163.4,0,,2024-04-09 10:40:00,train
TXN-704FE97D4C25,CUST-0253,73.21,USD,unknown,Generic decline,27,3,535,26,13,53.76,0,,2024-03-21 03:56:00,train
TXN-53589A686BAC,CUST-0157,53.44,EUR,fraud_flag,Fraud prevention hold,48,6,473,7,18,122.27,0,,2024-01-16 00:44:00,train
TXN-48D48922B878,CUST-0076,47.47,EUR,fraud_flag,Card flagged for unusual activity,1,9,1182,27,13,21.47,0,,2024-07-21 12:17:00,train
TXN-47CF3A5CFEB0,CUST-0153,48.68,USD,insufficient_funds,Insufficient funds in account,49,0,1526,8,15,48.46,1,101.0,2024-07-16 12:03:00,train
TXN-BB5AE0A1D561,CUST-0183,32.04,USD,expired_card,Card has expired,54,6,1205,22,7,27.06,1,72.0,2024-01-07 02:11:00,train
TXN-77B807A98C0F,CUST-0412,415.11,EUR,insufficient_funds,Not enough balance,0,4,385,17,7,111.42,1,102.0,2024-01-04 23:59:00,train
TXN-90DA8946A0AD,CUST-0013,114.53,EUR,fraud_flag,Card flagged for unusual activity,45,7,1835,1,17,129.71,0,,2024-07-24 19:08:00,train
TXN-70E7A27DDD5F,CUST-0263,27.53,USD,insufficient_funds,Card declined — insufficient funds,38,0,15,23,13,22.92,1,97.0,2024-09-30 02:15:00,train
TXN-D673F9C4A891,CUST-0318,83.61,EUR,auth_required,Strong customer authentication needed,9,2,495,10,20,62.11,1,66.0,2024-08-14 18:11:00,train
TXN-01F6786BF46B,CUST-0337,125.54,USD,temp_error,Temporary bank unavailability,22,9,1439,9,19,68.79,1,8.0,2024-05-07 11:07:00,train
TXN-0FADF617C8AC,CUST-0475,34.97,EUR,expired_card,Expiration date is in the past,8,2,1734,18,8,29.9,0,,2024-10-16 19:31:00,train
TXN-A588C619499A,CUST-0257,60.28,EUR,unknown,Generic decline,47,4,971,4,10,25.34,1,67.0,2024-01-17 09:43:00,train
TXN-3CE7FEBC4ED7,CUST-0008,78.83,USD,insufficient_funds,Payment failed: low account balance,59,1,26,9,16,29.59,1,123.0,2024-07-10 23:24:00,train
TXN-67282669A272,CUST-0173,45.52,GBP,temp_error,Network error during authorization,40,4,76,18,10,76.67,1,14.0,2024-03-21 09:52:00,test
TXN-2F304CF1A8DE,CUST-0036,336.37,USD,temp_error,Gateway timeout,3,7,1410,20,20,85.05,1,8.0,2024-09-01 19:37:00,test
TXN-0BE24986E5B8,CUST-0438,103.99,USD,fraud_flag,Card flagged for unusual activity,8,5,391,23,21,73.52,0,,2024-01-12 06:28:00,train
TXN-18A6B202A089,CUST-0039,360.12,GBP,temp_error,"Temporary processing error, please retry",12,8,867,1,10,44.96,1,12.0,2024-02-17 08:39:00,train
TXN-D814EA79EFBC,CUST-0059,135.91,GBP,unknown,Error code: 05,24,6,222,20,11,19.19,1,24.0,2024-10-27 12:32:00,test
TXN-92E7C450C397,CUST-0402,155.69,USD,insufficient_funds,Decline: NSF,8,6,1174,24,7,86.84,1,101.0,2024-12-28 05:10:00,train
TXN-36554C4C33F3,CUST-0264,28.6,USD,expired_card,Declined — expired card on file,24,2,394,18,11,62.79,0,,2024-07-23 12:33:00,train
TXN-F35B9A1CF42B,CUST-0170,175.33,USD,expired_card,Declined — expired card on file,40,3,239,24,6,100.88,0,,2024-03-28 18:04:00,train
TXN-11658215EAAF,CUST-0325,18.18,USD,insufficient_funds,Not enough balance,46,5,1943,13,6,43.0,1,119.0,2024-01-15 04:43:00,train
TXN-9C5BE92B95AC,CUST-0369,52.89,GBP,expired_card,Declined — expired card on file,30,1,1069,14,6,18.53,0,,2024-02-11 08:21:00,train
TXN-189B9687578E,CUST-0223,101.53,USD,unknown,Processor response unclear,45,3,1751,9,20,24.88,1,66.0,2024-07-16 03:14:00,train
TXN-10B708BBD5F6,CUST-0178,31.63,USD,temp_error,"Temporary processing error, please retry",36,8,545,27,20,79.76,1,4.0,2024-07-26 19:38:00,train
TXN-C9667D3D330D,CUST-0172,208.61,USD,temp_error,Network error during authorization,55,9,528,9,14,185.95,1,15.0,2024-07-29 02:31:00,train
TXN-BBD791A82A66,CUST-0374,74.04,USD,auth_required,SCA challenge required,36,8,1623,11,15,31.97,1,33.0,2024-10-25 09:23:00,train
TXN-E9BE90E1EBA2,CUST-0080,53.36,USD,insufficient_funds,Decline: NSF,28,2,1226,9,20,62.19,1,83.0,2024-09-07 01:14:00,train
TXN-E983CF8DE8F2,CUST-0020,73.99,GBP,fraud_flag,Card flagged for unusual activity,37,0,1812,3,20,83.13,0,,2024-10-04 18:01:00,train
TXN-DA80D4B4607A,CUST-0307,17.21,USD,expired_card,Declined — expired card on file,38,4,534,28,21,90.49,1,122.0,2024-06-28 14:45:00,test
TXN-C304EE937E93,CUST-0381,125.13,USD,expired_card,Expiration date is in the past,2,8,497,9,19,30.61,0,,2024-11-01 05:10:00,train
TXN-FED0BB07B4B4,CUST-0344,69.77,USD,insufficient_funds,Decline: NSF,10,2,656,23,10,42.36,1,125.0,2024-10-24 12:20:00,train
TXN-DF3491D74A20,CUST-0097,15.4,EUR,insufficient_funds,Not enough balance,34,6,184,3,17,62.3,0,,2024-08-18 09:30:00,test
TXN-A12DC373F975,CUST-0407,33.42,USD,temp_error,"Temporary processing error, please retry",51,3,250,23,7,48.72,1,15.0,2024-02-15 14:05:00,train
TXN-6A38AFF32A21,CUST-0018,39.61,USD,temp_error,"Temporary processing error, please retry",13,4,189,25,9,139.15,1,16.0,2024-12-25 14:41:00,train
TXN-3BCCEC743071,CUST-0013,30.83,USD,hard_decline,Do not honor,0,2,1001,18,18,16.6,0,,2024-03-28 02:56:00,train
TXN-BE52FFBC97B8,CUST-0281,67.04,USD,unknown,Payment declined — reason not specified,52,3,1743,1,8,98.78,1,68.0,2024-08-30 18:38:00,train
TXN-E7556AAC95CA,CUST-0347,90.4,GBP,unknown,Processor response unclear,26,2,1296,9,7,61.37,0,,2024-02-26 11:02:00,train
TXN-CF8543200653,CUST-0014,28.23,EUR,insufficient_funds,Card declined — insufficient funds,56,4,255,12,20,17.05,1,100.0,2024-10-10 12:42:00,train
TXN-8926612A948E,CUST-0307,84.18,USD,unknown,Error code: 05,56,1,604,2,17,32.92,0,,2024-11-13 20:41:00,test
TXN-2EE886A65327,CUST-0460,157.09,USD,temp_error,Gateway timeout,7,4,1877,18,15,65.69,1,1.0,2024-01-22 19:02:00,train
TXN-34D6ECA9E8F2,CUST-0382,98.15,EUR,unknown,Error code: 05,45,9,1582,15,19,83.18,0,,2024-02-26 04:06:00,train
TXN-EE3DD59938E3,CUST-0222,34.41,USD,temp_error,Temporary bank unavailability,8,6,167,22,19,129.33,0,,2024-10-12 06:44:00,train
TXN-08FD3E9CF06F,CUST-0020,180.77,USD,temp_error,Processing system temporarily unavailable,37,8,388,13,7,68.69,1,20.0,2024-02-23 13:56:00,train
TXN-7441AB7AC920,CUST-0393,185.86,GBP,hard_decline,Account closed,41,6,1378,21,10,52.54,0,,2024-12-10 03:04:00,train
TXN-2258C55CC312,CUST-0353,26.08,USD,hard_decline,Card reported lost or stolen,37,8,1046,23,18,108.81,0,,2024-10-30 21:37:00,train
TXN-395A7B1E17A0,CUST-0455,13.44,USD,expired_card,Card has expired,46,2,1588,22,13,79.33,0,,2024-08-14 03:26:00,test
TXN-E4FE476EF5A5,CUST-0475,191.5,EUR,fraud_flag,Card flagged for unusual activity,34,3,418,12,13,173.27,0,,2024-10-11 07:06:00,train
TXN-1D089AF51CEB,CUST-0236,125.54,USD,temp_error,Gateway timeout,20,1,184,28,12,86.47,1,23.0,2024-07-26 15:21:00,test
TXN-16993A343225,CUST-0458,44.17,USD,unknown,Unknown decline code from processor,6,1,1889,7,7,118.88,0,,2024-01-31 08:20:00,train
TXN-4309073DE6F7,CUST-0166,159.29,USD,insufficient_funds,Not enough balance,4,3,1091,3,8,14.0,0,,2024-09-03 05:37:00,train
TXN-B24006AF954A,CUST-0086,13.04,EUR,fraud_flag,Card flagged for unusual activity,8,9,1870,14,8,77.83,0,,2024-06-07 11:23:00,test
TXN-BA51686468EE,CUST-0222,88.64,USD,expired_card,Declined — expired card on file,54,4,251,11,10,16.43,0,,2024-09-23 08:23:00,train
TXN-A6E05122011D,CUST-0226,25.11,USD,auth_required,SCA challenge required,54,2,699,25,9,23.66,1,65.0,2024-10-05 20:43:00,test
TXN-E5C4851ABDB7,CUST-0276,121.06,EUR,expired_card,Card has expired,20,5,1330,17,11,48.2,0,,2024-06-04 06:40:00,train
TXN-22FECB02047F,CUST-0320,46.39,USD,insufficient_funds,Decline: NSF,46,2,664,9,17,153.55,1,77.0,2024-02-07 23:14:00,train
TXN-F9FFCA367135,CUST-0211,55.17,USD,temp_error,"Temporary processing error, please retry",35,2,880,11,14,52.99,1,8.0,2024-07-17 18:50:00,train
TXN-C970FF63EF14,CUST-0139,37.83,USD,temp_error,Temporary bank unavailability,20,2,145,15,6,81.65,1,4.0,2024-10-08 19:53:00,test
TXN-C10C5C2AA4D8,CUST-0061,145.04,USD,insufficient_funds,Decline: NSF,55,1,1464,1,9,30.07,1,87.0,2024-04-17 23:40:00,train
TXN-FCD22169E39A,CUST-0395,77.02,USD,fraud_flag,Card flagged for unusual activity,10,9,978,17,8,91.95,0,,2024-10-31 03:44:00,train
TXN-182E83FA7965,CUST-0052,75.24,USD,temp_error,"Temporary processing error, please retry",44,0,797,15,6,27.78,1,1.0,2024-05-04 17:25:00,train
TXN-BA682457B8D0,CUST-0139,84.17,AUD,auth_required,Additional verification required by issuing bank,16,2,1973,1,21,73.9,1,55.0,2024-01-14 07:58:00,train
TXN-71613CA1D9F3,CUST-0399,48.74,GBP,unknown,Error code: 05,0,4,1689,23,7,63.4,0,,2024-01-31 21:22:00,test
TXN-8DE994BE5601,CUST-0392,158.59,USD,fraud_flag,Card flagged for unusual activity,6,1,932,15,11,54.71,0,,2024-03-09 23:37:00,test
TXN-4DBE92CFEE66,CUST-0131,71.81,USD,insufficient_funds,Not enough balance,19,5,148,10,6,32.24,1,99.0,2024-09-08 21:40:00,test
TXN-9392BA0531D0,CUST-0386,27.42,USD,insufficient_funds,Card declined — insufficient funds,43,1,491,8,8,68.18,1,106.0,2024-05-20 04:19:00,train
TXN-EF98C83380CC,CUST-0432,78.97,USD,insufficient_funds,Payment failed: low account balance,26,0,1583,17,16,45.7,1,90.0,2024-03-29 18:54:00,train
TXN-5D3106FE1CE6,CUST-0182,258.0,USD,insufficient_funds,Insufficient funds in account,22,3,1514,16,9,42.75,1,118.0,2024-09-22 12:08:00,train
TXN-22C9D4F73731,CUST-0188,27.31,USD,insufficient_funds,Not enough balance,7,5,616,3,6,37.37,1,95.0,2024-11-16 06:23:00,train
TXN-C07398EA8623,CUST-0085,150.86,USD,insufficient_funds,Card declined — insufficient funds,11,5,387,22,14,125.91,1,87.0,2024-08-27 19:52:00,train
TXN-91B4BDC6C4ED,CUST-0080,27.6,CAD,expired_card,Declined — expired card on file,35,0,243,22,20,68.62,0,,2024-06-20 03:16:00,train
TXN-2EA3714A5A6A,CUST-0427,59.53,USD,expired_card,Card expiry passed,48,6,1002,16,20,92.77,1,153.0,2024-10-02 20:13:00,train
TXN-17EDCC8CDBD7,CUST-0459,17.36,USD,auth_required,SCA challenge required,44,7,76,28,14,14.73,1,27.0,2024-12-26 18:47:00,train
TXN-3030C72BB2BA,CUST-0432,320.65,USD,temp_error,"Temporary processing error, please retry",22,9,1873,17,17,21.16,1,17.0,2024-02-18 00:24:00,train
TXN-D1597494DDF7,CUST-0194,88.7,USD,temp_error,Gateway timeout,47,1,360,1,15,42.27,1,12.0,2024-08-15 16:51:00,test
TXN-6F799D06B6D5,CUST-0406,55.62,USD,auth_required,Strong customer authentication needed,22,0,1756,25,14,38.47,1,30.0,2024-07-12 14:25:00,train
TXN-DBF0D1524A2A,CUST-0093,44.13,USD,temp_error,Network error during authorization,30,6,243,12,15,75.95,1,24.0,2024-10-06 03:17:00,test
TXN-47D137D33A8B,CUST-0339,25.56,USD,auth_required,SCA challenge required,19,7,28,25,8,66.08,0,,2024-03-01 15:58:00,train
TXN-4CE879CAAEE3,CUST-0421,39.71,GBP,expired_card,Expiration date is in the past,19,5,1400,7,7,128.11,1,165.0,2024-02-19 01:30:00,train
TXN-9E6FDC1F19B1,CUST-0277,46.76,USD,unknown,Generic decline,19,8,1809,9,11,22.93,1,68.0,2024-01-12 15:25:00,train
